date,id,event_id,start,end,region_x,region_y
20200129,20514013001,169-0_,2020-01-30T05:29:01.000,2020-01-30T05:31:01.000,-293.74363094056025,-416.6482083397589
20200129,20514013001,59-0_,2020-01-30T05:06:55.000,2020-01-30T05:08:55.000,-157.07302994185284,-943.5376552835783
20200129,20514014001,234-0_235-0,2020-01-30T07:19:22.000,2020-01-30T07:21:46.000,542.0114253385102,-564.132284823098
20200129,20514014001,236-0_,2020-01-30T07:19:04.000,2020-01-30T07:21:04.000,94.26841069262576,-472.9389778814107
20200129,20514014001,237-0_235-1,2020-01-30T07:19:10.000,2020-01-30T07:21:10.000,292.02295925787007,-566.4688492388184
20200129,20514014001,240-0_,2020-01-30T07:19:52.000,2020-01-30T07:21:52.000,236.71563484550953,-632.2228167666925
20200129,20514014001,244-0_,2020-01-30T07:20:46.000,2020-01-30T07:22:46.000,148.71546951102732,-514.972288076926
20200129,20514016001,91-0_,2020-01-30T10:20:02.000,2020-01-30T10:22:02.000,239.78826494592235,-604.5693653783945
20200129,20515018001,117-0_118-0,2020-01-30T13:36:33.000,2020-01-30T13:38:33.000,-227.4977439194572,-405.8327546070964
20200129,20515018001,37-0_,2020-01-30T13:20:39.000,2020-01-30T13:22:39.000,-252.69331018962475,-425.8661754087714
20200221,80512223001,183-0_,2020-02-21T13:55:17.000,2020-02-21T13:57:17.000,-10.569861638691691,-275.18495532199773
20200606,20611001001,43-0_,2020-06-06T19:15:16.000,2020-06-06T19:17:16.000,-56.16775178768876,425.1290501567037
20200606,20611001001,49-0_,2020-06-06T19:16:22.000,2020-06-06T19:18:22.000,-195.4194766501896,222.45852998661954
20200606,20611001001,63-0_,2020-06-06T19:19:22.000,2020-06-06T19:21:22.000,-97.09523354843259,271.6206761797087
20200606,20611003001,25-0_25-0,2020-06-06T20:48:18.000,2020-06-06T20:50:18.000,-561.1845256163178,-363.4294519928962
20200606,20611003001,44-0_,2020-06-06T20:52:06.000,2020-06-06T20:54:06.000,-564.5029458429235,-372.15565674006746
20200606,20611003001,47-0_,2020-06-06T20:52:48.000,2020-06-06T20:54:48.000,-562.6593790863126,-368.2227213537854
20200606,20611003001,85-0_85-0,2020-06-06T21:00:18.000,2020-06-06T21:02:18.000,-532.3019671171096,-476.8703902536041
20200606,20611005001,55-0_57-0,2020-06-07T19:45:15.000,2020-06-07T19:47:15.000,-332.5816375882823,-447.62006570410193
20200606,20611005001,60-0_57-0,2020-06-07T19:46:33.000,2020-06-07T19:48:33.000,-326.68219499148563,-436.92738172218696
20200606,20611006001,144-0_144-0,2020-06-07T21:22:27.000,2020-06-07T21:24:39.000,-322.8721380297429,-432.625730932996
20200606,20611006001,228-0_229-0,2020-06-07T21:38:27.000,2020-06-07T21:40:27.000,-212.13459037460325,-412.59255187873276
20200606,20611006001,83-0_,2020-06-07T21:10:15.000,2020-06-07T21:14:03.000,-333.9335931070309,-474.6590713029488
20200606,20611007001,81-0_80-0,2020-06-08T19:41:59.000,2020-06-08T19:43:59.000,572.6146384968002,568.1878896315401
20200606,20611009001,40-0_31-0,2020-06-08T21:10:30.000,2020-06-08T21:12:30.000,-198.12339228526525,-387.2741808380905
20200606,20611009001,75-0_75-0,2020-06-08T21:18:00.000,2020-06-08T21:20:00.000,-202.9166971070481,-390.592603620514
20200606,20611009001,83-0_83-0,2020-06-08T21:19:36.000,2020-06-08T21:21:36.000,-146.99479524317667,-494.447222820181
20200606,20611010001,146-0_145-0,2020-06-09T15:15:24.000,2020-06-09T15:17:48.000,3.687161039607389,-471.4641705115904
20200606,20611010001,33-0_46-0,2020-06-09T14:52:06.000,2020-06-09T14:54:06.000,-46.58113368016075,-394.8944548420727
20200606,20611010001,62-0_70-0,2020-06-09T14:57:48.000,2020-06-09T14:59:48.000,-48.178903379721305,-404.1123219065662
20200606,20611010001,69-0_70-0,2020-06-09T15:00:00.000,2020-06-09T15:02:48.000,-57.88842680806283,-402.63745829818924
20200606,20611010001,75-0_,2020-06-09T15:00:30.000,2020-06-09T15:02:30.000,-49.16214626914552,-378.17938283154655
20200606,20611010001,83-0_,2020-06-09T15:02:12.000,2020-06-09T15:04:12.000,-14.99445486967943,-514.7266113611189
20210108,20612001001,113-0_,2021-01-08T10:34:38.000,2021-01-08T10:36:38.000,880.2429019508678,-173.66366256557043
20210108,20612001001,188-0_,2021-01-08T10:49:44.000,2021-01-08T10:51:44.000,940.7111643687356,-463.96215646793564
20210108,20612003001,177-0_,2021-01-08T14:00:57.000,2021-01-08T14:02:57.000,-441.2295981072821,222.45812085000313
20210108,20612003001,261-0_262-0,2021-01-08T14:18:09.000,2021-01-08T14:20:09.000,-490.39149434911087,419.10554362644774
20210108,20613001001,207-0_,2021-01-14T10:15:15.000,2021-01-14T10:17:15.000,-314.88330820398005,-310.8270781999811
20210108,20613001001,216-0_223-0,2021-01-14T10:16:45.000,2021-01-14T10:18:45.000,-315.98945392911446,-299.39691485296026
20210108,20613001001,223-0_223-0,2021-01-14T10:18:15.000,2021-01-14T10:20:15.000,-311.93358618209004,-322.25724418493587
20210108,20613001001,224-0_,2021-01-14T10:18:21.000,2021-01-14T10:20:21.000,-310.8274403908581,-325.08406008737256
20210108,20613001001,241-0_,2021-01-14T10:21:45.000,2021-01-14T10:23:45.000,-300.2576019384833,-281.9444398688181
20210108,20614001001,220-0_,2021-01-20T11:15:17.000,2021-01-20T11:17:17.000,1131.947075781031,-416.64235690843327
20210108,20614001001,258-0_,2021-01-20T11:22:53.000,2021-01-20T11:24:53.000,1128.2600254223762,-125.36158446325561
20210108,20614002001,146-0_,2021-01-20T12:37:20.000,2021-01-20T12:39:20.000,-936.2866627191806,-242.61258503902616
20210108,20614002001,162-0_162-0,2021-01-20T12:41:08.000,2021-01-20T12:43:08.000,-916.8680064561158,-213.23863081132075
20210108,20614002001,205-0_203-0,2021-01-20T12:49:50.000,2021-01-20T12:51:50.000,-941.5714840334431,-231.0595877568671
